donor_country,recipient_country,2008,2009,2010,2011,2012
ESP,ARG,..,0.049765,1.765845,0.012319,0.002571
ESP,BOL,9.622471,5.882796,9.662583,7.844479,0.100747
ESP,BRA,0.086799,0.095398,1.69702,0.016079,..
ESP,CHL,0.022285,0.078844,1.700994,..,..
ESP,COL,0.156135,0.101897,4.942053,0.510664,0.062697
ESP,ECU,0.435649,0.277121,2.190346,0.495748,0.101655
ESP,GUY,..,..,..,..,..
ESP,PRY,..,0.431939,3.399006,0.15481,..
ESP,PER,1.007093,3.071683,3.303935,1.70141,0.184895
ESP,SUR,..,..,..,..,..
ESP,URY,..,..,3.744702,..,0.002571
ESP,VEN,..,..,0.392385,..,0.002571
ESP,BRN,..,..,..,..,..
ESP,KHM,0.022285,..,0.021425,..,..
ESP,CHN,..,..,..,..,..
ESP,IDN,..,..,..,..,..
ESP,KOR,..,..,..,..,..
ESP,PRK,..,..,..,..,..
ESP,LAO,..,..,..,..,..
ESP,MYS,..,..,..,..,..
ESP,MNG,..,..,..,..,..
ESP,PHL,..,..,..,..,..
ESP,SGP,..,..,..,..,..
ESP,THA,..,..,..,..,..
ESP,TLS,..,..,..,..,..
ESP,VNM,5.791793,..,..,..,..
ESP,AFG,..,..,..,..,0.321337
ESP,ARM,..,..,..,..,..
ESP,AZE,..,..,..,..,..
ESP,BGD,..,..,..,..,..
ESP,BTN,..,..,..,..,..
ESP,GEO,..,..,..,..,..
ESP,IND,..,..,..,..,..
ESP,KAZ,..,..,..,..,..
ESP,KGZ,..,..,..,..,..
ESP,MDV,..,..,..,..,..
ESP,MMR,..,..,..,..,..
ESP,NPL,..,..,0.079172,..,..
ESP,PAK,0.098669,..,..,0.010857,..
ESP,LKA,..,..,..,..,..
ESP,TJK,..,..,..,..,..
ESP,TKM,..,..,..,..,..
ESP,UZB,..,..,..,..,..
ESP,BHR,..,..,..,..,..
ESP,IRN,..,..,..,..,..
ESP,IRQ,..,..,..,..,..
ESP,ISR,..,..,..,..,..
ESP,JOR,..,..,..,..,..
ESP,KWT,..,..,..,..,..
ESP,LBN,..,..,..,..,..
ESP,OMN,..,..,..,..,..
ESP,QAT,..,..,..,..,..
ESP,SAU,..,..,..,..,..
ESP,SYR,..,..,..,..,..
ESP,ARE,..,..,..,..,..
ESP,PSZ,0.11926,..,0.331126,9.294522,1.713796
ESP,YEM,..,..,..,..,..
ESP,COK,..,..,..,..,..
ESP,FJI,..,..,..,..,..
ESP,PYF,..,..,..,..,..
ESP,KIR,..,..,..,..,..
ESP,MHL,..,..,..,..,..
ESP,FSM,..,..,..,..,..
ESP,NRU,..,..,..,..,..
ESP,NCL,..,..,..,..,..
ESP,NIU,..,..,..,..,..
ESP,PLW,..,..,..,..,..
ESP,PNG,..,..,..,..,..
ESP,WSM,..,..,..,..,..
ESP,SLB,..,..,..,..,..
ESP,TKL,..,..,..,..,..
ESP,TON,..,..,..,..,..
ESP,TUV,..,..,..,..,..
ESP,VUT,..,..,..,..,..
SWE,ALB,..,..,..,..,..
SWE,BLR,1.149385,..,..,..,..
SWE,BIH,..,..,..,..,..
SWE,HRV,..,..,..,..,..
SWE,CYP,..,..,..,..,..
SWE,MKD,..,..,..,..,..
SWE,MLT,..,..,..,..,..
SWE,MDA,..,..,..,..,..
SWE,MNE,..,..,..,..,..
SWE,SRB,..,0.018343,0.037308,..,..
SWE,SVN,..,..,..,..,..
SWE,TUR,..,..,..,..,..
SWE,UKR,..,..,..,..,..
SWE,DZA,..,..,..,..,..
SWE,EGY,..,..,..,..,..
SWE,LBY,..,..,..,..,..
SWE,MAR,..,..,..,..,..
SWE,TUN,..,..,..,..,..
SWE,AGO,..,..,..,..,..
SWE,BEN,..,..,..,..,..
SWE,BWA,..,..,..,..,..
SWE,BFA,..,..,..,..,..
SWE,BDI,..,..,..,..,..
SWE,CMR,..,..,..,..,..
SWE,CPV,..,..,..,..,..
SWE,CAF,..,..,..,..,..
SWE,TCD,..,..,..,..,..
SWE,COM,..,..,..,..,..
SWE,CDZ,..,..,..,..,..
SWE,COG,..,..,..,..,..
SWE,CIV,..,..,..,..,..
SWE,DJI,..,..,..,..,..
SWE,GNQ,..,..,..,..,..
SWE,ERI,..,..,..,..,..
SWE,ETH,0.000695,..,..,..,..
SWE,GAB,..,..,..,..,..
SWE,GMB,..,..,..,..,..
SWE,GHA,..,..,..,..,..
SWE,GIN,..,..,..,..,..
SWE,GNB,..,..,..,..,..
SWE,KEN,..,..,..,..,..
SWE,LSO,..,..,..,..,..
SWE,LBR,..,..,..,..,..
SWE,MDG,..,..,..,..,..
SWE,MWI,..,..,..,..,..
SWE,MLI,..,..,..,..,..
SWE,MRT,..,..,..,..,..
SWE,MUS,..,..,..,..,..
SWE,MOZ,..,..,..,..,..
SWE,NAM,..,..,..,..,..
SWE,NER,..,..,..,..,..
SWE,NGA,..,..,..,..,..
SWE,RWA,..,..,..,..,..
SWE,STP,..,..,..,..,..
SWE,SEN,..,..,..,..,..
SWE,SYC,..,..,..,..,..
SWE,SLE,..,..,..,..,..
SWE,SOM,..,..,..,..,..
SWE,ZAF,..,..,0.20827,..,..
SWE,SHN,..,..,..,..,..
SWE,SDN,4.353108,..,..,..,..
SWE,SWZ,..,..,..,..,..
SWE,TZA,2.395317,0.170331,..,..,..
SWE,TGO,..,..,..,..,..
SWE,UGA,..,..,..,..,..
SWE,ZMB,..,..,..,..,..
SWE,ZWE,..,..,..,..,..
SWE,AIA,..,..,..,..,..
SWE,ATG,..,..,..,..,..
SWE,ABW,..,..,..,..,..
SWE,BHS,..,..,..,..,..
SWE,BRB,..,..,..,..,..
SWE,BLZ,..,..,..,..,..
SWE,BMU,..,..,..,..,..
SWE,CYM,..,..,..,..,..
SWE,CRI,..,..,..,..,..
SWE,CUB,..,..,..,..,..
SWE,DMA,..,..,..,..,..
SWE,DOM,..,..,..,..,..
SWE,SLV,..,..,..,..,..
SWE,GRD,..,..,..,..,..
SWE,GTM,..,..,..,..,..
SWE,HTI,..,..,..,..,..
SWE,HND,..,..,..,..,..
SWE,JAM,..,..,..,..,..
SWE,MEX,..,..,..,..,..
SWE,MSR,..,..,..,..,..
SWE,ANT,..,..,..,..,..
SWE,NIC,..,..,..,..,..
SWE,PAN,..,..,..,..,..
SWE,KNA,..,..,..,..,..
SWE,LCA,..,..,..,..,..
SWE,VCT,..,..,..,..,..
SWE,TTO,..,..,..,..,..
SWE,TCA,..,..,..,..,..
SWE,VGB,..,..,..,..,..
SWE,ARG,..,..,..,..,..
SWE,BOL,..,..,18.327733,..,..
SWE,BRA,..,..,..,..,..
SWE,CHL,..,..,..,..,..
SWE,COL,..,..,..,..,..
SWE,ECU,..,..,..,..,..
SWE,GUY,..,..,..,..,..
SWE,PRY,..,..,..,..,..
SWE,PER,..,..,..,..,..
SWE,SUR,..,..,..,..,..
SWE,URY,..,..,..,..,..
SWE,VEN,..,..,..,..,..
SWE,BRN,..,..,..,..,..
SWE,KHM,..,..,..,3.236146,0.266956
SWE,CHN,..,..,..,..,..
SWE,IDN,..,..,..,..,..
SWE,KOR,..,..,..,..,..
SWE,PRK,..,..,..,..,..
SWE,LAO,..,..,..,..,..
SWE,MYS,..,..,..,..,..
SWE,MNG,..,..,..,..,..
SWE,PHL,..,..,..,..,..
SWE,SGP,..,..,..,..,..
SWE,THA,..,..,..,..,..
SWE,TLS,..,..,..,..,..
SWE,VNM,..,..,0.735886,..,..
SWE,AFG,..,0.262048,..,..,0.232681
SWE,ARM,..,..,..,..,..
SWE,AZE,..,..,..,..,..
SWE,BGD,..,..,..,..,..
SWE,BTN,..,..,..,..,..
SWE,GEO,..,..,..,..,..
SWE,IND,..,..,..,..,..
SWE,KAZ,..,..,..,..,..
SWE,KGZ,..,..,..,..,..
SWE,MDV,..,..,..,..,..
SWE,MMR,..,..,..,0,..
SWE,NPL,..,..,..,..,..
SWE,PAK,..,..,..,..,..
SWE,LKA,..,..,..,..,..
SWE,TJK,..,..,..,..,..
SWE,TKM,..,..,..,..,..
SWE,UZB,..,..,..,..,..
SWE,BHR,..,..,..,..,..
SWE,IRN,..,..,..,..,..
SWE,IRQ,..,..,..,..,..
SWE,ISR,..,..,..,..,..
SWE,JOR,..,..,..,..,..
SWE,KWT,..,..,..,..,..
SWE,LBN,..,..,..,..,..
SWE,OMN,..,..,..,..,..
SWE,QAT,..,..,..,..,..
SWE,SAU,..,..,..,..,..
SWE,SYR,..,..,..,..,..
SWE,ARE,..,..,..,..,..
SWE,PSZ,..,..,..,..,..
SWE,YEM,..,..,..,..,..
SWE,COK,..,..,..,..,..
SWE,FJI,..,..,..,..,..
SWE,PYF,..,..,..,..,..
SWE,KIR,..,..,..,..,..
SWE,MHL,..,..,..,..,..
SWE,FSM,..,..,..,..,..
SWE,NRU,..,..,..,..,..
SWE,NCL,..,..,..,..,..
SWE,NIU,..,..,..,..,..
SWE,PLW,..,..,..,..,..
SWE,PNG,..,..,..,..,..
SWE,WSM,..,..,..,..,..
SWE,SLB,..,..,..,..,..
SWE,TKL,..,..,..,..,..
SWE,TON,..,..,..,..,..
SWE,TUV,..,..,..,..,..
SWE,VUT,..,..,..,..,..
CHE,ALB,..,..,..,..,..
CHE,BLR,..,..,..,..,..
CHE,BIH,..,..,..,..,..
CHE,HRV,..,..,..,..,..
CHE,CYP,..,..,..,..,..
CHE,MKD,..,..,..,..,..
CHE,MLT,..,..,..,..,..
CHE,MDA,..,..,..,..,..
CHE,MNE,..,..,..,..,..
CHE,SRB,4.583257,..,1.194015,1.887962,1.056
CHE,SVN,..,..,..,..,..
CHE,TUR,..,..,..,..,..
CHE,UKR,..,..,..,..,..
CHE,DZA,..,..,..,..,..
CHE,EGY,..,..,..,..,..
CHE,LBY,..,..,..,..,..
CHE,MAR,..,..,..,..,..
CHE,TUN,..,..,..,..,..
CHE,AGO,..,..,..,..,..
CHE,BEN,0.00456,..,4.651386,..,..
CHE,BWA,..,..,..,..,..
CHE,BFA,0.217035,4.382323,..,1.127142,..
CHE,BDI,0.209739,..,..,..,..
CHE,CMR,..,..,..,..,..
CHE,CPV,..,..,..,..,..
CHE,CAF,..,..,..,..,..
CHE,TCD,5.801568,1.268861,0.915891,..,1.813333
CHE,COM,..,..,..,..,..
CHE,CDZ,..,..,..,..,..
CHE,COG,..,..,..,..,..
CHE,CIV,..,..,..,..,..
CHE,DJI,..,..,..,..,..
CHE,GNQ,..,..,..,..,..
CHE,ERI,..,..,..,..,..
CHE,ETH,..,..,..,..,..
CHE,GAB,..,..,..,..,..
CHE,GMB,..,..,..,..,..
CHE,GHA,..,..,..,..,..
CHE,GIN,..,..,..,..,..
CHE,GNB,..,..,..,..,..
CHE,KEN,..,..,..,..,..
CHE,LSO,..,..,..,..,..
CHE,LBR,..,..,..,..,..
CHE,MDG,..,..,..,..,..
CHE,MWI,..,..,..,..,..
CHE,MLI,..,..,..,..,..
CHE,MRT,..,..,..,..,..
CHE,MUS,..,..,..,..,..
CHE,MOZ,..,..,..,..,..
CHE,NAM,..,..,..,..,..
CHE,NER,4.491154,..,..,0.281785,..
CHE,NGA,0.005471,..,..,..,..
CHE,RWA,..,..,..,..,..
CHE,STP,..,..,..,..,..
CHE,SEN,..,..,..,..,..
CHE,SYC,..,..,..,..,..
CHE,SLE,..,..,..,..,..
CHE,SOM,..,..,..,..,..
CHE,ZAF,..,..,4.028004,..,..
CHE,SHN,..,..,..,..,..
CHE,SDN,..,..,..,0.027772,..
CHE,SWZ,..,..,..,..,..
CHE,TZA,0.086631,..,0.239762,..,..
CHE,TGO,..,..,..,..,..
CHE,UGA,..,..,..,..,..
CHE,ZMB,..,..,..,..,..
CHE,ZWE,..,..,..,..,..
CHE,AIA,..,..,..,..,..
CHE,ATG,..,..,..,..,..
CHE,ABW,..,..,..,..,..
CHE,BHS,..,..,..,..,..
CHE,BRB,..,..,..,..,..
CHE,BLZ,..,..,..,..,..
CHE,BMU,..,..,..,..,..
CHE,CYM,..,..,..,..,..
CHE,CRI,..,..,..,..,..
CHE,CUB,..,..,..,..,..
CHE,DMA,..,..,..,..,..
CHE,DOM,..,..,..,..,..
CHE,SLV,..,..,..,..,..
CHE,GRD,..,..,..,..,..
CHE,GTM,..,..,..,..,..
CHE,HTI,..,..,..,..,..
CHE,HND,..,..,..,..,..
CHE,JAM,..,..,..,..,..
CHE,MEX,..,..,..,..,..
CHE,MSR,..,..,..,..,..
CHE,ANT,..,..,..,..,..
CHE,NIC,..,..,..,..,..
CHE,PAN,..,..,..,..,..
CHE,KNA,..,..,..,..,..
CHE,LCA,..,..,..,..,..
CHE,VCT,..,..,..,..,..
CHE,TTO,..,..,..,..,..
CHE,TCA,..,..,..,..,..
CHE,VGB,..,..,..,..,..
CHE,ARG,..,..,..,..,..
CHE,BOL,0.860843,..,..,..,..
CHE,BRA,..,..,..,..,..
CHE,CHL,..,..,..,..,..
CHE,COL,..,..,..,..,..
CHE,ECU,..,..,..,..,..
CHE,GUY,..,..,..,..,..
CHE,PRY,..,..,..,..,..
CHE,PER,..,..,..,..,..
CHE,SUR,..,..,..,..,..
CHE,URY,..,..,..,..,..
CHE,VEN,..,..,..,..,..
CHE,BRN,..,..,..,..,..
CHE,KHM,..,..,..,..,..
CHE,CHN,..,..,..,..,..
CHE,IDN,..,..,..,..,..
CHE,KOR,..,..,..,..,..
CHE,PRK,..,..,..,..,..
CHE,LAO,..,..,..,..,..
CHE,MYS,..,..,..,..,..
CHE,MNG,..,..,..,..,..
CHE,PHL,0.158672,..,..,..,..
CHE,SGP,..,..,..,..,..
CHE,THA,..,..,..,..,..
CHE,TLS,..,..,..,..,..
CHE,VNM,..,..,..,..,..
CHE,AFG,..,..,..,0.043794,0.165106
CHE,ARM,..,..,..,..,..
CHE,AZE,..,..,..,..,..
CHE,BGD,0.006383,..,..,..,..
CHE,BTN,..,..,..,..,..
CHE,GEO,..,..,..,..,..
CHE,IND,..,..,..,..,..
CHE,KAZ,..,..,..,..,..
CHE,KGZ,..,..,..,..,..
CHE,MDV,..,..,..,..,..
CHE,MMR,..,..,..,..,..
CHE,NPL,0.006383,..,..,..,..
CHE,PAK,..,..,..,..,..
CHE,LKA,..,..,..,..,..
CHE,TJK,..,..,..,..,..
CHE,TKM,..,..,..,..,..
CHE,UZB,..,..,..,..,..
CHE,BHR,..,..,..,..,..
CHE,IRN,..,..,..,..,..
CHE,IRQ,..,..,..,..,..
CHE,ISR,..,..,..,..,..
CHE,JOR,..,..,..,..,..
CHE,KWT,..,..,..,..,..
CHE,LBN,..,..,..,..,..
CHE,OMN,..,..,..,..,..
CHE,QAT,..,..,..,..,..
CHE,SAU,..,..,..,..,..
CHE,SYR,..,..,..,..,..
CHE,ARE,..,..,..,..,..
CHE,PSZ,0.070217,..,..,4.508566,3.2
CHE,YEM,..,..,..,..,..
CHE,COK,..,..,..,..,..
CHE,FJI,..,..,..,..,..
CHE,PYF,..,..,..,..,..
CHE,KIR,..,..,..,..,..
CHE,MHL,..,..,..,..,..
CHE,FSM,..,..,..,..,..
CHE,NRU,..,..,..,..,..
CHE,NCL,..,..,..,..,..
CHE,NIU,..,..,..,..,..
CHE,PLW,..,..,..,..,..
CHE,PNG,..,..,..,..,..
CHE,WSM,..,..,..,..,..
CHE,SLB,..,..,..,..,..
CHE,TKL,..,..,..,..,..
CHE,TON,..,..,..,..,..
CHE,TUV,..,..,..,..,..
CHE,VUT,..,..,..,..,..
GBR,ALB,..,0.511231,0.007954,..,0.022775
GBR,BLR,..,..,..,..,..
GBR,BIH,..,0.766745,0.026634,0.055899,0.131655
GBR,HRV,..,0.776492,0.021506,..,..
GBR,CYP,..,..,..,..,..
GBR,MKD,..,0.34472,0.085552,0.063057,0.0677
GBR,MLT,..,..,..,..,..
GBR,MDA,..,..,..,..,..
GBR,MNE,..,..,..,..,..
GBR,SRB,..,0.654061,0.015663,0.211557,0.203681
GBR,SVN,..,..,..,..,..
GBR,TUR,..,0.875492,0.05726,2.207807,3.337082
GBR,UKR,..,0.526913,0.073038,0.099751,0.262198
GBR,DZA,..,0.763777,0.321297,0.6091,0.59393
GBR,EGY,..,2.919619,0.028745,0.467716,1.089418
GBR,LBY,..,..,0.422726,0.902437,0.806451
GBR,MAR,..,1.231131,0.061381,0.138898,0.639835
GBR,TUN,..,0.532412,0.090171,0.062782,0.094668
GBR,AGO,..,..,..,..,..
GBR,BEN,..,..,..,..,..
GBR,BWA,..,0.580912,0.436963,0.033188,0.316933
GBR,BFA,..,..,..,..,..
GBR,BDI,..,..,0.566387,..,0.045669
GBR,CMR,..,0.216948,0.059772,0.164307,0.143276
GBR,CPV,..,..,..,..,..
GBR,CAF,..,..,..,..,..
GBR,TCD,..,..,..,..,..
GBR,COM,..,..,..,..,..
GBR,CDZ,..,..,0.428137,..,..
GBR,COG,..,..,..,..,..
GBR,CIV,..,..,..,..,..
GBR,DJI,..,..,..,0.019558,0.012359
GBR,GNQ,..,..,..,..,..
GBR,ERI,..,..,0.304358,0.003087,0.001951
GBR,ETH,..,324.541971,21.481705,99.47495,97.099442
GBR,GAB,..,..,..,..,..
GBR,GMB,1.253713,1.35567,..,..,..
GBR,GHA,..,5.250062,0.794743,0.83636,1.411776
GBR,GIN,..,..,..,..,..
GBR,GNB,..,..,..,..,..
GBR,KEN,..,0.693721,..,1.230436,5.26354
GBR,LSO,..,..,..,0.105803,..
GBR,LBR,..,..,..,..,..
GBR,MDG,..,..,..,..,..
GBR,MWI,0.808179,0.642612,7.438665,0.507532,0.260164
GBR,MLI,..,..,..,..,..
GBR,MRT,..,..,..,..,..
GBR,MUS,..,..,..,0.064428,0.182958
GBR,MOZ,..,0.252,2.115898,0.322372,0.273116
GBR,NAM,..,0.107998,0.521039,0.016876,0.091864
GBR,NER,..,10.934083,..,..,..
GBR,NGA,..,4.148469,1.010913,2.202183,3.216272
GBR,RWA,..,0.816104,0.218752,15.335546,0.289289
GBR,STP,..,..,..,..,..
GBR,SEN,..,0.285989,0.223621,0.013203,0.199326
GBR,SYC,..,..,..,..,..
GBR,SLE,1.367831,1.062481,0.362619,0.116939,0.360518
GBR,SOM,..,0.097251,0.015444,..,..
GBR,ZAF,..,1.531943,0.00286,1.161893,2.908671
GBR,SHN,1.212231,0.027929,0.025483,..,..
GBR,SDN,0.063325,0.48577,0.676724,0.246449,0.402932
GBR,SWZ,..,..,..,..,..
GBR,TZA,0.486222,2.111528,0.291387,0.794214,48.65272
GBR,TGO,..,..,..,..,..
GBR,UGA,..,2.260777,0.890581,0.454698,0.56882
GBR,ZMB,..,0.436879,0.122339,0.130705,0.59284
GBR,ZWE,..,2.360138,0.070247,0.135801,0.424321
GBR,AIA,..,..,..,..,..
GBR,ATG,..,..,..,..,..
GBR,ABW,..,..,..,..,..
GBR,BHS,..,..,..,..,..
GBR,BRB,..,..,..,..,..
GBR,BLZ,..,..,..,..,..
GBR,BMU,..,..,..,..,..
GBR,CYM,..,..,..,..,..
GBR,CRI,..,..,..,..,..
GBR,CUB,..,0.418853,0.084738,..,..
GBR,DMA,..,..,..,..,..
GBR,DOM,..,..,..,..,..
GBR,SLV,..,..,..,..,..
GBR,GRD,..,..,..,..,..
GBR,GTM,..,..,..,..,..
GBR,HTI,..,..,..,..,..
GBR,HND,..,..,..,..,..
GBR,JAM,..,0.161496,..,0.057042,0.036047
GBR,MEX,..,1.326882,..,0.329212,0.208045
GBR,MSR,0.209879,0.175883,..,..,..
GBR,ANT,..,..,..,..,..
GBR,NIC,..,..,..,..,..
GBR,PAN,..,..,..,..,..
GBR,KNA,..,..,..,..,..
GBR,LCA,..,..,..,..,..
GBR,VCT,..,..,..,..,..
GBR,TTO,..,0.158544,..,..,..
GBR,TCA,..,..,..,..,..
GBR,VGB,..,..,..,..,..
GBR,ARG,..,0.711231,0.045279,0.018777,0.710305
GBR,BOL,..,..,..,..,..
GBR,BRA,..,1.78274,0.231864,0.909324,3.693615
GBR,CHL,..,0.317541,0.070065,..,0.159949
GBR,COL,..,0.444346,..,0.06968,2.207813
GBR,ECU,..,..,..,..,..
GBR,GUY,..,..,..,..,..
GBR,PRY,..,..,..,..,..
GBR,PER,..,..,..,0.015364,0.00971
GBR,SUR,..,..,..,..,..
GBR,URY,..,..,..,..,..
GBR,VEN,..,1.962871,0.107941,0.057321,0.395326
GBR,BRN,..,..,..,..,..
GBR,KHM,..,..,..,..,..
GBR,CHN,..,7.886707,0.325774,2.539873,5.767174
GBR,IDN,..,1.014589,0.174812,0.719129,1.049073
GBR,KOR,..,..,..,..,..
GBR,PRK,..,..,..,..,..
GBR,LAO,..,..,..,..,..
GBR,MYS,..,0.514136,0.032497,1.190691,1.425124
GBR,MNG,..,..,..,..,..
GBR,PHL,0.146571,..,..,0.099072,0.216443
GBR,SGP,..,..,..,..,..
GBR,THA,..,0.695783,0.264049,0.2661,0.445357
GBR,TLS,..,..,..,..,..
GBR,VNM,..,3.502983,0.176575,0.466513,0.752612
GBR,AFG,..,2.884412,0.680052,1.683503,2.393689
GBR,ARM,..,..,0.022823,..,0.013988
GBR,AZE,..,..,0.042948,0.099873,0.466783
GBR,BGD,..,2.631818,0.616514,2.087406,3.023991
GBR,BTN,..,..,..,..,..
GBR,GEO,..,..,..,..,0.056856
GBR,IND,1.8093,6.37757,0.891109,4.740439,4.392784
GBR,KAZ,..,1.760341,0.01231,0.189406,0.667069
GBR,KGZ,..,..,..,..,..
GBR,MDV,..,..,..,..,..
GBR,MMR,..,0.378991,0.209179,0.10273,0.082869
GBR,NPL,..,0.688488,0.180408,0.047601,0.238413
GBR,PAK,..,129.98224,3.989861,10.1648,35.110622
GBR,LKA,..,1.248032,0.506617,0.294653,0.415867
GBR,TJK,..,..,..,..,..
GBR,TKM,..,..,..,..,..
GBR,UZB,..,1.507279,..,0.367073,0.25528
GBR,BHR,..,..,..,..,..
GBR,IRN,..,..,..,..,..
GBR,IRQ,..,0.606951,4.015087,0.106323,0.777598
GBR,ISR,..,..,..,..,..
GBR,JOR,..,0.757748,0.316449,0.436968,0.411033
GBR,KWT,..,..,..,..,..
GBR,LBN,..,0.571899,0.130372,0.414529,1.073121
GBR,OMN,..,0.452812,0.093408,..,..
GBR,QAT,..,..,..,..,..
GBR,SAU,..,..,..,..,..
GBR,SYR,..,0.237098,0.172385,0.171062,0.108102
GBR,ARE,..,..,..,..,..
GBR,PSZ,..,1.759888,0.285198,0.376064,0.507174
GBR,YEM,..,0.805045,0.344917,0.225343,0.3374
GBR,COK,..,..,..,..,..
GBR,FJI,..,..,..,..,..
GBR,PYF,..,..,..,..,..
GBR,KIR,..,..,..,..,..
GBR,MHL,..,..,..,..,..
GBR,FSM,..,..,..,..,..
GBR,NRU,..,..,..,..,..
GBR,NCL,..,..,..,..,..
GBR,NIU,..,..,..,..,..
GBR,PLW,..,..,..,..,..
GBR,PNG,..,..,..,..,..
GBR,WSM,..,..,..,..,..
GBR,SLB,..,..,..,0.020719,0.013094
GBR,TKL,..,..,..,..,..
GBR,TON,..,..,..,..,..
GBR,TUV,..,..,..,..,..
GBR,VUT,..,..,..,..,..
USA,ALB,..,..,..,..,0.0275
USA,BLR,..,..,..,..,..
USA,BIH,..,..,..,..,..
USA,HRV,..,..,..,..,..
USA,CYP,..,..,..,..,..
USA,MKD,..,..,0.156165,..,..
USA,MLT,..,..,..,..,..
USA,MDA,..,..,..,..,..
USA,MNE,..,..,..,..,..
USA,SRB,..,..,..,..,..
USA,SVN,..,..,..,..,..
USA,TUR,..,..,..,..,..
USA,UKR,0.007374,..,..,..,..
USA,DZA,..,..,..,..,..
USA,EGY,..,0.0253,0.026,..,..
USA,LBY,..,..,..,..,..
USA,MAR,0.113841,..,..,..,0.095012
USA,TUN,..,..,..,..,..
USA,AGO,..,..,..,..,..
USA,BEN,..,..,..,..,..
USA,BWA,..,..,..,..,..
USA,BFA,0.042421,..,..,..,..
USA,BDI,..,..,..,..,..
USA,CMR,..,..,..,..,..
USA,CPV,..,..,..,..,..
USA,CAF,..,..,..,..,..
USA,TCD,..,..,..,..,..
USA,COM,..,..,..,..,..
USA,CDZ,..,..,..,..,..
USA,COG,..,..,..,..,..
USA,CIV,..,..,..,..,..
USA,DJI,..,..,..,..,..
USA,GNQ,..,..,..,..,..
USA,ERI,..,..,..,..,..
USA,ETH,..,..,..,..,..
USA,GAB,..,..,..,..,..
USA,GMB,..,..,..,..,..
USA,GHA,..,..,..,..,..
USA,GIN,..,..,..,..,..
USA,GNB,..,..,..,..,..
USA,KEN,..,..,..,..,..
USA,LSO,..,..,..,..,0.113388
USA,LBR,..,..,..,..,..
USA,MDG,..,..,..,..,..
USA,MWI,..,1.345363,0.396526,..,..
USA,MLI,2.9,6.230879,1.889,1.695,..
USA,MRT,..,..,..,..,..
USA,MUS,..,..,..,..,..
USA,MOZ,..,..,1,..,3.287138
USA,NAM,5.832137,66.834903,7.719921,..,0.190883
USA,NER,..,..,..,..,..
USA,NGA,..,..,..,..,..
USA,RWA,..,..,..,..,..
USA,STP,..,..,..,..,..
USA,SEN,..,..,..,..,..
USA,SYC,..,..,..,..,..
USA,SLE,..,..,..,..,..
USA,SOM,..,..,..,..,0.2
USA,ZAF,..,..,..,0.123476,..
USA,SHN,..,..,..,..,..
USA,SDN,..,..,..,0.06,..
USA,SWZ,..,..,..,..,..
USA,TZA,5.67,..,..,..,..
USA,TGO,..,..,..,..,..
USA,UGA,..,..,..,..,..
USA,ZMB,..,..,..,..,..
USA,ZWE,..,..,..,..,..
USA,AIA,..,..,..,..,..
USA,ATG,..,..,..,..,..
USA,ABW,..,..,..,..,..
USA,BHS,..,..,..,..,..
USA,BRB,..,..,..,..,..
USA,BLZ,..,..,..,..,..
USA,BMU,..,..,..,..,..
USA,CYM,..,..,..,..,..
USA,CRI,..,..,..,..,..
USA,CUB,..,..,..,..,..
USA,DMA,..,..,..,..,..
USA,DOM,..,..,0.197901,..,..
USA,SLV,..,..,..,..,0.174839
USA,GRD,..,..,..,..,..
USA,GTM,..,..,..,..,..
USA,HTI,..,..,..,..,..
USA,HND,..,..,..,..,..
USA,JAM,..,..,..,..,..
USA,MEX,..,..,..,..,..
USA,MSR,..,..,..,..,..
USA,ANT,..,..,..,..,..
USA,NIC,..,..,..,..,..
USA,PAN,..,..,..,..,..
USA,KNA,..,..,..,..,..
USA,LCA,..,..,..,..,..
USA,VCT,..,..,..,..,..
USA,TTO,..,..,..,..,..
USA,TCA,..,..,..,..,..
USA,VGB,..,..,..,..,..
USA,ARG,..,..,..,..,..
USA,BOL,..,..,..,..,..
USA,BRA,..,..,..,..,..
USA,CHL,..,..,..,..,..
USA,COL,..,..,..,..,..
USA,ECU,..,..,..,..,..
USA,GUY,..,..,..,..,..
USA,PRY,..,..,..,..,..
USA,PER,0.0295,..,..,..,..
USA,SUR,..,..,..,..,..
USA,URY,..,..,..,..,..
USA,VEN,..,..,..,..,..
USA,BRN,..,..,..,..,..
USA,KHM,0.158307,0.55,0.327434,0.298465,..
USA,CHN,..,..,..,..,..
USA,IDN,..,0.5,..,..,0.647824
USA,KOR,..,..,..,..,..
USA,PRK,..,0.075,..,..,..
USA,LAO,..,..,..,..,..
USA,MYS,..,..,..,..,..
USA,MNG,0.068011,0.23621,..,..,0.272594
USA,PHL,0.514462,..,0.25,..,..
USA,SGP,..,..,..,..,..
USA,THA,..,..,..,..,..
USA,TLS,..,..,..,..,..
USA,VNM,..,..,..,..,..
USA,AFG,55.178423,36.773558,29.856034,45.297158,12.910041
USA,ARM,..,..,..,..,..
USA,AZE,..,..,..,..,..
USA,BGD,..,..,..,..,..
USA,BTN,..,..,..,..,..
USA,GEO,0.00025,..,..,..,0.89692
USA,IND,0.2,0.2,1,..,..
USA,KAZ,..,..,..,..,..
USA,KGZ,..,..,..,..,..
USA,MDV,..,..,..,..,..
USA,MMR,..,..,..,..,..
